1632, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
2015/8/25,15:15:00,3037,3090.4,2805.6,2805.6,2476366
2015/8/26,15:15:00,2841.4,3002,2668.8,2725,1869386
2015/8/27,15:15:00,2799.6,3025.6,2799.6,3007,1815890
2015/8/28,15:15:00,3057.8,3201.8,2991.8,3161.8,1340096
2015/8/31,15:15:00,3145,3145,2954.8,3032.2,578180
2015/9/1,15:15:00,3040,3100.8,2852.8,2945.4,598142
2015/9/2,15:15:00,2896.2,3142.8,2860.6,2907.4,616367
2015/9/7,15:15:00,3025.4,3252.6,2996.6,3035,43015
2015/9/8,15:15:00,3049.4,3279,3014.4,3278.2,34085
2015/9/9,15:15:00,3303.4,3339.2,3249.8,3279.4,27899
2015/9/10,15:15:00,3254.4,3279.4,3217.2,3234.8,19160
2015/9/11,15:15:00,3245,3288,3208,3238.2,20147
2015/9/14,15:15:00,3274.6,3287.2,3002.8,3020,28817
2015/9/15,15:15:00,3026.8,3089.4,2975,3004,25393
2015/9/16,15:15:00,3022.4,3211.6,2970.6,3172.6,29497
2015/9/17,15:15:00,3176.8,3198.8,3068.2,3084,27148
2015/9/18,15:15:00,3106.6,3125,3066,3093,22610
2015/9/21,15:15:00,3045,3178.4,3038.6,3178.4,19003
2015/9/22,15:15:00,3183.6,3209.2,3157.2,3181,17624
2015/9/23,15:15:00,3165.8,3166,3083.6,3109,16671
2015/9/24,15:15:00,3115.6,3169.8,3111.4,3141,15491
2015/9/25,15:15:00,3144.4,3145,3037,3070,17284
2015/9/28,15:15:00,3062.4,3118.4,3044.4,3101,14813
2015/9/29,15:15:00,3067,3073.2,2995.8,3028.8,14902
2015/9/30,15:15:00,3041.8,3094.8,3037.6,3069.4,13472
2015/10/8,15:15:00,3190.6,3253,3161,3162.6,16216
2015/10/9,15:15:00,3189.2,3262,3181.6,3252,17852
2015/10/12,15:15:00,3274.4,3419.6,3264.8,3370.8,22712
2015/10/13,15:15:00,3365.8,3366.6,3334.8,3349.4,16808
2015/10/14,15:15:00,3334.8,3358.2,3292.2,3295,18873
2015/10/15,15:15:00,3301.8,3402,3300.6,3400.6,22708
2015/10/16,15:15:00,3414,3430.2,3359.2,3394.2,25181
